Round,AI Rank,State,Institute,Course,Quota,Category
1,4300,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,EWS
1,4338,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ORTHOPAEDICS,AIIMS-All India,SC
1,4357,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,OBC
1,4367,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,SC
1,4368,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,OBC
1,4370,Jammu and Kashmir,"AIIMS, Jammu",PHYSIOLOGY,AIIMS-All India,UR
1,4378,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,4408,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,OBC
1,4420,Assam,"AIIMS, Guwahati",ORTHOPAEDICS,AIIMS-All India,SC
1,4425,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,OBC
1,4436,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4440,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,OBC
1,4447,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-All India,SC
1,4459,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,4519,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,OBC
1,4531,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL MEDICINE,AIIMS-All India,ST
1,4534,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,SC
1,4541,Andhra Pradesh,"AIIMS, Mangalagiri",OPHTHALMOLOGY,AIIMS-All India,SC
1,4542,West Bengal,"AIIMS, Kalyani",MICROBIOLOGY,AIIMS-All India,UR
1,4584,Gujarat,"AIIMS, Rajkot",PATHOLOGY,AIIMS-All India,OBC
1,4591,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,EWS
1,4600,Telangana,"AIIMS, Bibinagar",ANATOMY,AIIMS-All India,UR
1,4615,Chhattisgarh,"AIIMS, Raipur",RADIATION ONCOLOGY,AIIMS-All India,SC
1,4629,West Bengal,"AIIMS, Kalyani",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4630,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4665,Uttarakhand,"AIIMS, Rishikesh",PHYSIOLOGY,AIIMS-All India,UR
1,4672,Gujarat,"AIIMS, Rajkot",RADIATION ONCOLOGY,AIIMS-All India,SC
1,4709,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,UR
1,4713,West Bengal,"AIIMS, Kalyani",ENT,AIIMS-All India,SC
1,4718,Odisha,"AIIMS, Bhubaneswar",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4730,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,ST
1,4759,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,OBC
1,4785,Pondicherry,"JIPMER, Puducherry",PHYSIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
1,4798,Madhya Pradesh,"AIIMS, Bhopal",FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4799,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,SC
1,4805,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,ST
1,4807,Andhra Pradesh,"AIIMS, Mangalagiri",RADIATION ONCOLOGY,AIIMS-All India,SC
1,4811,Jammu and Kashmir,"AIIMS, Jammu",PATHOLOGY,AIIMS-All India,OBC
1,4816,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,SC
1,4825,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,OBC
1,4833,West Bengal,"AIIMS, Kalyani",FORENSIC MEDICINE,AIIMS-All India,OBC
1,4834,Bihar,"AIIMS, Patna",PSYCHIATRY,AIIMS-All India,SC
1,4837,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,OBC
1,4844,Jharkhand,"AIIMS, Deoghar",PHYSIOLOGY,AIIMS-All India,UR
1,4872,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,4881,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,4883,Telangana,"AIIMS, Bibinagar",ORTHOPAEDICS,AIIMS-All India,SC
1,4896,Rajasthan,"AIIMS, Jodhpur",PHYSIOLOGY,AIIMS-All India,UR
1,4901,Uttar Pradesh,"AIIMS, Rai Bareli",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4909,Maharashtra,"AIIMS, Nagpur",RADIATION ONCOLOGY,AIIMS-All India,SC
1,4921,Odisha,"AIIMS, Bhubaneswar",PAEDIATRICS,AIIMS-All India,ST
1,4944,Rajasthan,"AIIMS, Jodhpur",PHARMACOLOGY,AIIMS-All India,OBC
1,4952,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,UR
1,4973,Telangana,"AIIMS, Bibinagar",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4974,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,4985,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,ST
1,4992,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,SC
1,4995,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,SC
1,5031,Telangana,"AIIMS, Bibinagar",OPHTHALMOLOGY,AIIMS-All India,SC
1,5047,Jharkhand,"AIIMS, Deoghar",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5049,Uttarakhand,"AIIMS, Rishikesh",PHARMACOLOGY,AIIMS-All India,OBC
1,5055,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,EWS
1,5059,Assam,"AIIMS, Guwahati",MICROBIOLOGY,AIIMS-All India,UR
1,5063,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,UR
1,5069,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,ST
1,5080,Chhattisgarh,"AIIMS, Raipur",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5088,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,OBC
1,5092,West Bengal,"AIIMS, Kalyani",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5093,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-All India,EWS
1,5098,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-All India,OBC
1,5101,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,OBC
1,5102,Uttar Pradesh,"AIIMS, Gorakhpur",EMERGENCY MEDICINE,AIIMS-All India,SC
1,5151,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-All India,OBC
1,5153,Uttar Pradesh,"AIIMS, Rai Bareli",PAEDIATRICS,AIIMS-All India,ST
1,5172,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5179,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5183,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,ST
1,5184,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,SC-PwD
1,5188,West Bengal,"AIIMS, Kalyani",PAEDIATRICS,AIIMS-All India,ST
1,5200,West Bengal,"AIIMS, Kalyani",PSYCHIATRY,AIIMS-All India,SC
1,5204,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,EWS
1,5212,Uttar Pradesh,"AIIMS, Rai Bareli",PSYCHIATRY,AIIMS-All India,SC
1,5245,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-All India,UR
1,5261,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5265,Telangana,"AIIMS, Bibinagar",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5266,Assam,"AIIMS, Guwahati",PAEDIATRICS,AIIMS-All India,ST
1,5282,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5287,Punjab,"AIIMS, Bathinda",BIOCHEMISTRY,AIIMS-All India,UR
1,5314,Telangana,"AIIMS, Bibinagar",PHARMACOLOGY,AIIMS-All India,OBC
1,5323,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5328,Uttarakhand,"AIIMS, Rishikesh",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5348,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,ST
1,5352,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-All India,UR
1,5376,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,UR
1,5393,Telangana,"AIIMS, Bibinagar",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5409,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5410,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5438,Maharashtra,"AIIMS, Nagpur",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,5439,Chhattisgarh,"AIIMS, Raipur",PHARMACOLOGY,AIIMS-All India,OBC
1,5443,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,5446,Bihar,"AIIMS, Patna",ORTHOPAEDICS,AIIMS-All India,ST
1,5486,Odisha,"AIIMS, Bhubaneswar",BIOCHEMISTRY,AIIMS-All India,OBC
1,5509,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-All India,SC
1,5526,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,UR
1,5568,Chandigarh,"PGIMER, Chandigarh",FORENSIC MEDICINE,PGIMER-All India,OBC
1,5570,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5593,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5627,Andhra Pradesh,"AIIMS, Mangalagiri",PHYSIOLOGY,AIIMS-All India,UR
1,5652,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5685,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5697,Uttar Pradesh,"AIIMS, Gorakhpur",OBG,AIIMS-All India,ST
1,5727,Uttar Pradesh,"AIIMS, Gorakhpur",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,5749,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5778,Jharkhand,"AIIMS, Deoghar",PSYCHIATRY,AIIMS-All India,SC
1,5783,Punjab,"AIIMS, Bathinda",MICROBIOLOGY,AIIMS-All India,OBC
1,5835,Chhattisgarh,"AIIMS, Raipur",FAMILY MEDICINE,AIIMS-All India,SC
1,5857,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,ST
1,5894,Delhi,"AIIMS, Delhi",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5895,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,UR
1,5915,Telangana,"AIIMS, Bibinagar",ANAESTHESIOLOGY,AIIMS-All India,SC
1,5917,Andhra Pradesh,"AIIMS, Mangalagiri",BIOCHEMISTRY,AIIMS-All India,OBC
1,5918,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,UR
1,5941,Jharkhand,"AIIMS, Deoghar",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,5974,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-All India,SC
1,6008,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6022,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,ST
1,6025,Rajasthan,"AIIMS, Jodhpur",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6030,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,ST
1,6031,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,OBC
1,6033,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,EWS
1,6035,Assam,"AIIMS, Guwahati",ENT,AIIMS-All India,SC
1,6062,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,UR
1,6070,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIMPER-Inst. Pref,INST (JIPMER)
1,6086,West Bengal,"AIIMS, Kalyani",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6092,Maharashtra,"AIIMS, Nagpur",BIOCHEMISTRY,AIIMS-All India,UR
1,6111,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,EWS
1,6156,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,SC
1,6174,Uttar Pradesh,"AIIMS, Rai Bareli",MICROBIOLOGY,AIIMS-All India,OBC
1,6202,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,ST
1,6224,Uttar Pradesh,"AIIMS, Gorakhpur",RADIATION ONCOLOGY,AIIMS-All India,SC
1,6229,West Bengal,"AIIMS, Kalyani",PHARMACOLOGY,AIIMS-All India,OBC
1,6233,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,SC
1,6250,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,SC
1,6260,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,EWS
1,6283,Bihar,"AIIMS, Patna",PHYSIOLOGY,AIIMS-All India,OBC
1,6298,Assam,"AIIMS, Guwahati",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6300,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-All India,ST
1,6306,Telangana,"AIIMS, Bibinagar",BIOCHEMISTRY,AIIMS-All India,OBC
1,6351,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6389,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,UR
1,6413,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,UR
1,6437,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,SC
1,6459,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,UR
1,6480,West Bengal,"AIIMS, Kalyani",MICROBIOLOGY,AIIMS-All India,OBC
1,6491,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6502,Uttar Pradesh,"AIIMS, Rai Bareli",ANATOMY,AIIMS-All India,UR
1,6506,Uttar Pradesh,"AIIMS, Rai Bareli",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,6521,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-All India,EWS
1,6528,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,6547,West Bengal,"AIIMS, Kalyani",COMMUNITY MEDICINE,AIIMS-All India,OBC
1,6571,Uttar Pradesh,"AIIMS, Rai Bareli",FORENSIC MEDICINE,AIIMS-All India,EWS
1,6585,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,EWS
1,6586,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-All India,UR
1,6593,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,SC
1,6612,Bihar,"AIIMS, Patna",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6620,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
1,6628,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6640,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6658,Maharashtra,"AIIMS, Nagpur",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6706,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,ST
1,6712,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,SC
1,6721,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-All India,SC
1,6765,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,SC
1,6799,Uttar Pradesh,"AIIMS, Gorakhpur",FORENSIC MEDICINE,AIIMS-All India,OBC
1,6865,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6877,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,ST-Karnataka Domicile
1,6923,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-All India,OBC
1,6949,Bihar,"AIIMS, Patna",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,6974,Gujarat,"AIIMS, Rajkot",OBG,AIIMS-All India,ST
1,6976,West Bengal,"AIIMS, Kalyani",MICROBIOLOGY,AIIMS-All India,OBC
1,7005,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,ST
1,7024,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,ST
1,7045,Uttar Pradesh,"AIIMS, Rai Bareli",ANATOMY,AIIMS-All India,UR
1,7059,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7085,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANATOMY,AIIMS-All India,UR
1,7123,Uttar Pradesh,"AIIMS, Gorakhpur",MICROBIOLOGY,AIIMS-All India,OBC
1,7127,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,ST
1,7130,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,UR
1,7224,Chhattisgarh,"AIIMS, Raipur",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7239,Gujarat,"AIIMS, Rajkot",FORENSIC MEDICINE,AIIMS-All India,OBC
1,7240,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,ST
1,7265,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,SC
1,7266,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,UR
1,7269,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,OBC
1,7270,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7305,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-All India,ST
1,7323,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,SC
1,7402,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",BIOCHEMISTRY,AIIMS-All India,OBC
1,7466,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,SC
1,7483,Maharashtra,"AIIMS, Nagpur",HOSPITAL ADMINISTRATION,AIIMS-All India,SC
1,7511,Delhi,"AIIMS, Delhi",PMR,AIIMS-All India,SC
1,7519,Maharashtra,"AIIMS, Nagpur",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7568,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,ST
1,7570,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,SC
1,7573,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,UR
1,7607,Uttarakhand,"AIIMS, Rishikesh",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7611,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,UR
1,7621,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,UR
1,7677,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,ST
1,7695,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7705,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-All India,SC
1,7732,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7752,Maharashtra,"AIIMS, Nagpur",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,7816,Jammu and Kashmir,"AIIMS, Jammu",PATHOLOGY,AIIMS-All India,SC
1,7838,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,EWS
1,7839,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,ST
1,7853,Odisha,"AIIMS, Bhubaneswar",COMMUNITY MEDICINE,AIIMS-All India,SC
1,7915,Madhya Pradesh,"AIIMS, Bhopal",PHYSIOLOGY,AIIMS-All India,OBC
1,7922,Maharashtra,"AIIMS, Nagpur",FORENSIC MEDICINE,AIIMS-All India,EWS
1,7962,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,ST
1,8029,West Bengal,"AIIMS, Kalyani",COMMUNITY MEDICINE,AIIMS-All India,EWS
1,8038,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,ST
1,8090,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,SC
1,8106,Telangana,"AIIMS, Bibinagar",COMMUNITY MEDICINE,AIIMS-All India,SC
1,8137,Telangana,"AIIMS, Bibinagar",GENERAL SURGERY,AIIMS-All India,ST
1,8163,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,SC
1,8192,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,OBC
1,8219,Gujarat,"AIIMS, Rajkot",PATHOLOGY,AIIMS-All India,SC
1,8252,West Bengal,"AIIMS, Kalyani",IHBT,AIIMS-All India,EWS
1,8263,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8330,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8413,Rajasthan,"AIIMS, Jodhpur",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8446,Assam,"AIIMS, Guwahati",RADIATION ONCOLOGY,AIIMS-All India,ST
1,8518,Gujarat,"AIIMS, Rajkot",OPHTHALMOLOGY,AIIMS-All India,ST
1,8604,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,EWS
1,8702,Delhi,"AIIMS, Delhi",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,8707,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-All India,ST
1,8738,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,SC
1,8757,Uttar Pradesh,"AIIMS, Gorakhpur",PHYSIOLOGY,AIIMS-All India,OBC
1,8758,Telangana,"AIIMS, Bibinagar",PHYSIOLOGY,AIIMS-All India,EWS
1,8803,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,OBC
1,8908,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,SC
1,8915,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,OBC
1,8995,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-All India,EWS
1,9004,Maharashtra,"AIIMS, Nagpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9067,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9085,Rajasthan,"AIIMS, Jodhpur",RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
1,9103,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,OBC
1,9108,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,9136,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,EWS
1,9179,Chhattisgarh,"AIIMS, Raipur",PHYSIOLOGY,AIIMS-All India,OBC
1,9180,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,OBC
1,9240,Telangana,"AIIMS, Bibinagar",COMMUNITY MEDICINE,AIIMS-All India,EWS
1,9393,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,SC
1,9401,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,ST
1,9422,Andhra Pradesh,"AIIMS, Mangalagiri",PHYSIOLOGY,AIIMS-All India,OBC
1,9491,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
1,9495,West Bengal,"AIIMS, Kalyani",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9507,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-All India,ST
1,9561,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-All India,SC
1,9644,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,ST
1,9654,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,ST
1,9656,Chandigarh,"PGIMER, Chandigarh",PHARMACOLOGY,PGIMER-All India,SC
1,9704,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-All India,SC
1,9753,Madhya Pradesh,"AIIMS, Bhopal",PHARMACOLOGY,AIIMS-All India,EWS
1,9760,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIPMER-All India,SC
1,9831,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,9848,Gujarat,"AIIMS, Rajkot",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,9858,Assam,"AIIMS, Guwahati",ENT,AIIMS-All India,ST
1,9886,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-All India,EWS
1,9889,Maharashtra,"AIIMS, Nagpur",PHYSIOLOGY,AIIMS-All India,OBC
1,9895,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,EWS
1,9911,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PHYSIOLOGY,AIIMS-All India,OBC
