State,Institute,Course,Quota,Category,Fee,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
Andhra Pradesh,"Andhra Med Coll, Vizag",ENT,AIQ,SC,"₹ 30,000",31445,30985,30985,-
Delhi,"PGIMER, RML Hosp, Delhi",DNBEMERGENCY MEDICINE,DNB Post MBBS,SC,"₹ 1,25,000",9406,30994,30994,-
Tamil Nadu,"SRMC & RI, Chennai",GENERAL SURGERY,MNG,GEN,"₹ 32,00,000",29203,30998,30998,-
Gujarat,"BJMC, Ahmedabad",OBG,AIQ,ST,"₹ 30,000",24388,31000,31000,-
Andhra Pradesh,"Sanghamitra Hosp, Ongole, AP",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",31007,31007,31007,-
Maharashtra,"Hiranandani Hosp, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",24926,28526,31012,-
Tamil Nadu,Thanjavur Med Coll,ANAESTHESIOLOGY,AIQ,SC,"₹ 50,000",30534,31015,31015,-
Andhra Pradesh,"Government Med Coll, Nandyal",GENERAL SURGERY,AIQ,SC,"₹ 30,000",-,28367,31017,43411
Himachal Pradesh,"RPG, Tanda",ENT,AIQ,EWS,"₹ 24,000",22872,26686,31022,46756
Chhattisgarh,"Pt JNM Med Coll, Raipur",RADIATION ONCOLOGY,AIQ,SC,"₹ 20,000",31023,31023,31023,-
Rajasthan,"Govt BDK Hosp, Jhunjhunu",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",30357,31031,31031,-
Telangana,"Yashoda SS Hosp,Malakpet, HYD",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",25729,29899,31033,-
Madhya Pradesh,"Dist Hosp, SevanSkyRiver,Sehore",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",23420,27149,31045,-
Uttar Pradesh,"Autonomous State MC, Firozabad",DNBEMERGENCY MEDICINE,DNB Post MBBS,EWS,"₹ 1,25,000",25907,29918,31061,-
Rajasthan,"Govt District Hosp, Bundi",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",29725,31069,31069,-
Uttar Pradesh,"Dr RML IMS, Lucknow",PATHOLOGY,AIQ,GEN,"₹ 35,000",23211,27635,31073,-
Telangana,"Govt Med Coll, Siddipet",PAEDIATRICS,AIQ,ST,"₹ 15,000",30075,31074,31074,-
Karnataka,"Taluka General Hosp, Belagavi",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26436,24196,31081,-
West Bengal,Kharagpur Sub-Divisional Hosp,DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",31085,31085,31085,-
Haryana,"Maharaja Agrasen MCHosp,Agroha",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26043,31092,31092,-
Maharashtra,"Govt Med Coll, Jalgaon",ANAESTHESIOLOGY,AIQ,EWS,"₹ 1,57,100",20152,26233,31093,-
Uttar Pradesh,"LLRM Med Coll, Meerut",PATHOLOGY,AIQ,GEN,"₹ 24,000",29661,31098,31098,-
Maharashtra,"Hiranandani Hosp, Mumbai",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",24004,28479,31100,-
Maharashtra,"Poona Hospital & RC, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",24621,26821,31101,-
Tamil Nadu,"Rainbow Child,Chennai",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",30780,30093,31110,-
Karnataka,"Manipal Hosp, Whitefield, BLR",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",22356,30968,31113,-
Telangana,"Laxmi Narasimha Hosp, Warangal",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",31118,31118,31118,-
Karnataka,"Aster CMI Hospital, Bangalore",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",25262,29351,31124,-
Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",22797,31129,31129,-
Delhi,"Bhagwati Hospital,Rohini",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",25067,28993,31130,-
Haryana,"Pt BD Sharma, Rohtak",SPORTS MEDICINE,AIQ,EWS,"₹ 1,25,000",17532,26017,31133,-
Delhi,"UCMS, Delhi",FORENSIC MEDICINE,AIQ,GEN,"₹ 47,220",31139,41025,31139,-
Madhya Pradesh,"SSMC, Rewa",ANAESTHESIOLOGY,AIQ,OBC,"₹ 1,01,500",-,25605,31144,-
Punjab,"Fortis Hospital, Mohali",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",22509,25933,31146,-
Rajasthan,"Govt Med Coll, Pali",ANAESTHESIOLOGY,AIQ,OBC,"₹ 89,489",19944,26338,31153,-
Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",24112,31157,31157,-
Maharashtra,"Dr RN Cooper Gen Hosp, Mumbai",DTBCD(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",26434,28541,31160,-
Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",18449,22098,31162,-
Odisha,"Ispat Gen Hospital, Rourkela",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",-,-,31174,-
Maharashtra,"Jupiter Lifeline Hosp, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25362,26837,31181,-
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",ANAESTHESIOLOGY,AIQ,SC,"₹ 2,50,000",23256,31186,31186,-
Madhya Pradesh,"Gandhi Med Coll, Bhopal",TBRD,AIQ,SC,"₹ 1,01,500",23885,29628,31187,-
Tamil Nadu,"VHS and Med Centre, Chennai",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",29426,31189,31189,-
Pondicherry,"RG Govt Wom&Child,Pondicherry",DNBPAEDIATRICS,DNB Post MBBS,SC,"₹ 1,25,000",28710,31193,31193,-
Tamil Nadu,"Kilpauk Med Coll, Chennai",GENERAL MEDICINE,AIQ,ST,"₹ 50,000",24822,29125,31197,-
Uttar Pradesh,"Divine Heart & MS Hosp, Lucknow",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000",23267,28018,31201,36204
Karnataka,"VIMS, Bellary",OPHTHALMOLOGY,AIQ,OBC,"₹ 1,23,400",16591,18229,31211,-
Rajasthan,"SP Med Coll, Bikaner",GENERAL SURGERY,AIQ,SC,"₹ 14,093",22379,22379,31214,-
Maharashtra,"Seth GS, Mumbai",FORENSIC MEDICINE,AIQ,GEN,"₹ 1,57,100",-,46602,31219,55919
Madhya Pradesh,"CivilHosp-RaniDurgawti,Jabalpur",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",29364,31229,31229,-
West Bengal,"Govt. Med College, Kolkata",ANAESTHESIOLOGY,AIQ,OBC,"₹ 12,000",22371,24966,31249,-
Ladakh,"SNM Hospital, Leh, Ladakh",DNBGENERAL MEDICINE,DNB Post MBBS,SC,"₹ 1,25,000",-,34432,31255,-
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AIQ,SC,"₹ 30,000",26440,31267,31267,-
West Bengal,"RN Tagore (Cardiac), Kolkata",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",29039,29860,31272,-
Tamil Nadu,Govt Theni Med Coll,OBG,AIQ,SC,"₹ 50,000",20744,25877,31275,-
Punjab,"Govt Med Coll, Amritsar",ANAESTHESIOLOGY,AIQ,OBC,"₹ 1,25,000",17939,21421,31276,-
Karnataka,"KS Hegde, Mangalore",OBG,MNG,GEN,"₹ 27,30,000",26197,26197,31284,55183
Maharashtra,"Govt Med Coll, Jalgaon",PAEDIATRICS,AIQ,SC,"₹ 1,57,100",18943,19903,31286,40161
Andhra Pradesh,"Area Hospital, Narasaraopet",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",-,31289,31289,-
Delhi,"IndianRailwayPGInst,New Delhi",PATHOLOGY,AIQ,GEN,"₹ 16,200",-,27210,31290,35019
Delhi,"Hamdard Institute, Delhi",PAEDIATRICS,MNG,GEN,"₹ 27,00,000",-,-,31293,-
Karnataka,"Yenepoya Spec Hosp, Kodialbail",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",28112,31303,31303,-
Karnataka,"KH Patil IMS, Gadag",ANAESTHESIOLOGY,AIQ,EWS,"₹ 1,23,400",-,24495,31304,-
Kerala,"Amrita School of Med, Kochi",RADIO DIAGNOSIS,MNG,GEN,"₹ 50,00,000",25016,31306,31306,-
Rajasthan,"Balaji Cure & Care Hosp, Jaipur",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",-,26245,31310,35458
Kerala,"Smita Memo Hosp & RC,Thodupuzha",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25417,27695,31313,-
Telangana,"Suraksha Wom&Child Hosp, Kompally",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26834,27231,31318,-
Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANAESTHESIOLOGY,AIQ,OBC,"₹ 24,000",20879,26800,31328,-
Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,AIQ,EWS,"₹ 32,500",27112,31332,31332,-
Karnataka,"KH Patil IMS, Gadag",OBG,AIQ,SC,"₹ 1,23,400",-,22016,31336,-
Punjab,"Amandeep Medicity, Amritsar",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",23882,32412,31338,-
Kerala,"Ernakulam Medical Centre,Kochi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",24014,31345,31345,-
Delhi,"St Stephen's Hospital, Delhi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",17589,26534,31349,-
Delhi,"Hamdard Institute, Delhi",GENERAL SURGERY,MNG,GEN,"₹ 25,00,000",-,-,31360,-
Karnataka,"Arihant Hosp,Belagavi",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000",-,27930,31361,-
Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",24923,31368,31368,-
Maharashtra,"Noble Hospital, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25993,28076,31370,-
Karnataka,"ESI, Bangalore",ORTHOPAEDICS,AIQ,SC,"₹ 2,50,000",19293,31058,31383,49168
Kerala,"Comtrust Eye Hosp, Kozhikode",DO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",25778,31402,31402,-
Madhya Pradesh,"District Hosp, Shivpuri",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",27622,31045,31405,-
Punjab,"ESI Hosp, Ludhiana",DGO(NBEMS),NBE Diploma,EWS,"₹ 1,25,000",28116,31406,31406,-
Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",21189,27276,31408,-
Madhya Pradesh,"Kushabhau Thakre Hosp, Rewa",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",28432,31431,31431,-
Jammu and Kashmir,"Govt Hosp, Gandhi Nagar, JK",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",26795,31434,31434,-
Uttar Pradesh,"BRD Med Coll, Gorakhpur",DORTHO,AIQ,GEN,"₹ 24,000",23985,31435,31435,-
Kerala,"Medical College, Trivandrum",OPHTHALMOLOGY,AIQ,EWS,"₹ 69,470",21806,22969,31438,-
Goa,"Goa Med Coll, Panaji",GENERAL SURGERY,AIQ,SC,"₹ 1,22,522",21996,21996,31445,-
Uttar Pradesh,"Manayawar Kanshi Ram,Kanpur Nagar",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",27055,29789,31446,-
West Bengal,"Chittaranjan SevaSadan,Kolkata",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",32515,32515,31451,43335
Odisha,"SCB, Cuttack",PSYCHIATRY,AIQ,EWS,"₹ 35,000",19972,19928,31452,-
Madhya Pradesh,"Govt Med Coll, Datia",ANAESTHESIOLOGY,AIQ,EWS,"₹ 1,01,500",21198,27739,31456,-
Jammu and Kashmir,"Govt Med Coll, Jammu",ENT,AIQ,EWS,"₹ 25,000",23950,25322,31458,-
Karnataka,"Shri Atal Bihari Vajpayee, BLR",PSYCHIATRY,AIQ,EWS,"₹ 1,23,400",-,28952,31460,-
Uttar Pradesh,"Gupta Surgical Hosp,Imiliya",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"₹ 1,25,000",22810,25426,31463,-
Madhya Pradesh,"Retina Spec Hospital, Indore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",18082,21882,31464,-
Assam,"Health City Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"₹ 1,25,000",23624,25647,31468,-
Maharashtra,"JagjivanRamRailwayHosp, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,EWS,"₹ 1,25,000",-,-,31473,-
Maharashtra,"Dr AmbedkarCentRlwyHosp, MUM",DNBANAESTHESIOLOGY,DNB Post MBBS,OBC,"₹ 1,25,000",24443,27742,31474,-
Tamil Nadu,"Stanley Med Coll, Chennai",PATHOLOGY,AIQ,GEN,"₹ 50,000",16725,24813,31477,-
Bihar,"Sadar Hospital, Gopalganj,Bihar",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",28834,31492,31492,-
Tamil Nadu,"MGM Health Care, Aminjikarai",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",31421,31496,31496,-
Kerala,"Govt Med Coll, Kozhikode",PHYSIOLOGY,AIQ,SC,"₹ 69,470",31512,31512,31512,-
Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",13740,24837,31517,-
West Bengal,"Apollo Gleneagles, Kolkata",DNBENT,DNB Post MBBS,GEN,"₹ 1,25,000",20715,22711,31519,-
Maharashtra,"Govt Med Coll, Miraj",PAEDIATRICS,AIQ,SC,"₹ 1,57,100",17345,22093,31520,37388
Karnataka,"Mysore Med Coll, Mysore",ORTHOPAEDICS,AIQ,SC,"₹ 1,23,400",28033,28033,31524,-
Karnataka,"District Hospital, Dharwad",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",20655,28891,31536,34024
Maharashtra,"Govt Med Coll & Hosp, Satara",DNBANAESTHESIOLOGY,DNB Post MBBS,OBC,"₹ 1,25,000",25621,28910,31537,-
Tamil Nadu,Chengalpattu Med Coll,TBRD,AIQ,SC,"₹ 50,000",22462,23531,31538,-
Manipur,"RIMS, Imphal",BIOCHEMISTRY,AIQ,GEN,"₹ 5,000",31545,31545,31545,-
Tamil Nadu,"Coimbatore Child Trust Hosp, TN",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",20765,25934,31547,-
Karnataka,"SDU Med Coll, Kolar",DERMATOLOGY,MNG,GEN,"₹ 39,00,000",24143,29073,31548,-
Tamil Nadu,"WomensCent-Mother,Coimbatore",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26400,29815,31549,-
Karnataka,"Raichur IMS, Raichur",OPHTHALMOLOGY,AIQ,OBC,"₹ 1,23,400",-,20958,31559,-
Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBANAESTHESIOLOGY,DNB Post MBBS,EWS,"₹ 1,25,000",25050,27486,31565,-
Haryana,"Fortis Memorial RI, Gurgaon",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",25720,26668,31595,-
Maharashtra,"Bhaktivedanta Hosp, Thane",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25585,28482,31599,-
Telangana,"Rainbow WomChild,LB Nagar, HYD",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26292,28589,31602,-
Punjab,"Punjab Inst of MS, Jalandhar",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25370,24001,31610,-
Karnataka,Karwar Inst of Med Sciences,PAEDIATRICS,AIQ,SC,"₹ 1,23,400",17079,23255,31615,38363
Haryana,"Park Hospital, Gurgaon, Haryana",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",26087,32015,31636,-
Karnataka,"Sigma Hospital, Mysore",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",26300,26343,31638,-
Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DNBGENERAL MEDICINE,DNB Post MBBS,SC,"₹ 1,25,000",25634,27165,31640,-
Himachal Pradesh,"LalBahShastri Govt Med, Mandi",ENT,AIQ,EWS,"₹ 24,000",-,28972,31643,-
Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25596,29011,31646,-
Uttar Pradesh,"GSVM Med Coll, Kanpur",TBRD,AIQ,SC,"₹ 24,000",23344,32529,31653,-
Chhattisgarh,"Shri Aurobindo MRC, Raipur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",21046,28756,31663,-
Telangana,"Rainbow Child,Secunderabad",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",28166,30135,31666,-
Delhi,"ABVIMS (Dr RML Hosp), Delhi",PATHOLOGY,AIQ,EWS,"₹ 51,000",31667,31667,31667,-
Punjab,"District Hosp, Faridkot, Punjab",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",32838,31670,31670,-
Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,AIQ,GEN,"₹ 30,000",28290,31674,31674,-
Gujarat,"Govt Med Coll, Bhavnagar",ORTHOPAEDICS,AIQ,SC,"₹ 30,000",25421,30283,31676,-
West Bengal,"Peerless Hospital, Kolkata",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",23513,24867,31677,42808
Andhra Pradesh,"Govt General Hosp, Madanapalle, AP",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",-,-,31681,-
Uttar Pradesh,"Rainbow Child Hosp,Sidhari",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",30570,34696,31712,-
Assam,"Dr B Borooah, Guwahati",ANAESTHESIOLOGY,AIQ,OBC,"₹ 1,05,000",-,28457,31722,-
Kerala,"Govt Med Coll, Kottayam",PATHOLOGY,AIQ,OBC,"₹ 69,470",18669,18669,31725,-
Karnataka,"Dist Hosp, Navanagar Bagalkot",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",25295,29217,31729,-
Karnataka,"Sparsh SS Hosp, Yeshwanthpur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",25804,30394,31738,-
Maharashtra,"DrBSAmbedkar MunGenHosp, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",23261,26531,31741,-
West Bengal,"Ghatal SDHosp,PaschimMedinipur",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",31423,31742,31742,-
Telangana,"Yashoda HealthCareServ,Somajiguda,HYD",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",23557,25729,31748,-
Kerala,"District Hospital, Palakkad",DNBORTHOPAEDICS,DNB Post MBBS,EWS,"₹ 1,25,000",27419,29839,31749,-
Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,AIQ,OBC-PwD,"₹ 69,470",31764,31764,31764,-
Maharashtra,"Govt Med Coll, Nagpur",PATHOLOGY,AIQ,OBC,"₹ 1,57,100",25505,31768,31768,-
Rajasthan,"Eternal HeartCare Cent, Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25721,31807,31793,-
Rajasthan,"Gurukripa Hospital, Sikar",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",29266,31794,31794,-
Odisha,"VIMSAR, Burla",ANAESTHESIOLOGY,AIQ,SC,"₹ 35,000",31795,31795,31795,-
West Bengal,"RN Tagore (Cardiac), Kolkata",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",29357,30045,31800,-
Jammu and Kashmir,"Government Med Coll,Rajouri",PAEDIATRICS,AIQ,SC,"₹ 32,500",-,31803,31803,-
Karnataka,Kodagu Inst of Med Sciences,PAEDIATRICS,AIQ,SC,"₹ 1,23,400",16793,24508,31808,-
Kerala,"Malabar InstofMed Sci,Kottakkal",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",23994,23994,31809,-
Uttar Pradesh,"SN Med Coll, Agra",ANAESTHESIOLOGY,AIQ,OBC,"₹ 24,000",19036,25158,31819,-
Karnataka,"KIMS, Hubli",GENERAL SURGERY,AIQ,SC,"₹ 1,23,400",25181,25181,31823,-
Bihar,"SadarHosp, Biharsharif, Nalanda",DGO(NBEMS),NBE Diploma,EWS,"₹ 1,25,000",28426,28426,31829,-
Maharashtra,"Pandit Madan MMS Hosp,Mumbai,MH",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",23989,28484,31831,-
Rajasthan,"Raj Jindal Hosp, Bharatpur, RAJ",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",28641,29182,31836,-
Uttar Pradesh,"MLB Med Coll, Jhansi",PAEDIATRICS,AIQ,SC,"₹ 24,000",18422,23885,31837,-
Rajasthan,"SMS, Jaipur",PATHOLOGY,AIQ,OBC,"₹ 14,093",25650,31843,31843,-
Uttar Pradesh,"SN Med Coll, Agra",PSYCHIATRY,AIQ,SC,"₹ 24,000",17227,31844,31844,-
Maharashtra,"BJMC, Pune",PATHOLOGY,AIQ,GEN,"₹ 1,57,100",20310,29327,31846,-
Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",PAEDIATRICS,AIQ,SC,"₹ 24,000",-,-,31847,-
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AIQ,SC,"₹ 1,75,000",31220,31851,31851,-
Tamil Nadu,"Madras Med Coll, Chennai",OPHTHALMOLOGY,AIQ,EWS,"₹ 50,000",12148,21953,31852,-
Haryana,"Sarvodaya Hospital, Faridabad",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",23358,26281,31853,-
Telangana,"General Hosp, Khammam,TEL",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",25224,28461,31861,-
Rajasthan,"ShalbyHosp,VaishaliNagar,Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",28616,31863,31863,-
Telangana,"Yashoda Health Care Serv, Serilingampally",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",26017,29781,31866,-
Delhi,"ABVIMS (Dr RML Hosp), Delhi",PAEDIATRICS,IP,ST,"₹ 51,000",31873,31873,31873,-
Tripura,"Agartala Med Coll, Agartala",PSYCHIATRY,AIQ,OBC,"₹ 1,50,000",21855,26789,31877,-
Uttar Pradesh,"JNMC (AMU), Aligarh",PAEDIATRICS,AIQ,ST,"₹ 54,700",20990,21219,31879,-
West Bengal,"NBMC, Darjeeling",ENT,AIQ,EWS,"₹ 12,000",-,25070,31884,-
Uttar Pradesh,"Govt Med Coll, Kannauj",ANAESTHESIOLOGY,AIQ,EWS,"₹ 24,000",24186,31886,31886,-
West Bengal,"DiamondHarbour(Gov),Harindanga",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",25853,27552,31888,-
Odisha,"JPM Rotary Eye Hosp, Cuttack",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",24400,25752,31889,-
Kerala,"Govt Med Coll, Thrissur",BIOCHEMISTRY,AIQ,GEN,"₹ 69,470",31897,31897,31897,-
Uttarakhand,"Govt Med Coll, Haldwani",ANAESTHESIOLOGY,AIQ,EWS,"₹ 60,000",23444,29468,31902,-
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AIQ,SC,"₹ 30,000",24058,27670,31904,-
Rajasthan,"RNT, Udaipur",OBG,AIQ,ST,"₹ 14,093",28387,31912,31912,-
Karnataka,"Trustwell Hospitals, Bangalore",DNBENT,DNB Post MBBS,GEN,"₹ 1,25,000",24249,26786,31915,-
Kerala,"St James Hospital, Chalakudy",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",29589,25408,31921,-
Telangana,"Care Hospital, Hyderabad",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000",22650,25742,31922,34870
Andhra Pradesh,"RuralDevTrust,Kalyandurg,Anantapur",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",27732,27732,31928,35700
Jammu and Kashmir,"District Hospital, Pulwama, JK",DMRD(NBEMS),NBE Diploma,SC,"₹ 1,25,000",32408,13371,31929,-
Bihar,"Bhagwan Mahavir,Nalanda",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",29106,29106,31936,-
Kerala,"Rajagiri Hospital, Ernakulam",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",29781,30568,31938,-
Rajasthan,"Harish Hosp,Telco Circle",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",-,31947,31947,-
Telangana,"Care Hospital, Banjara Hills",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000",21744,24961,31950,-
Uttar Pradesh,"Government Med Coll, Badaun",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",25930,29494,31974,46950
Maharashtra,"ShreeMarkendey Solapur,Solapur",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",-,27474,31976,-
Kerala,"Aster Medcity, Kochi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000",27517,29100,31985,-
Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",28010,28010,31992,-
Maharashtra,"Sri Bhausaheb, Dhule",OBG,AIQ,SC,"₹ 1,57,100",24834,26040,31995,-
Tamil Nadu,"KG Hospital, Coimbatore",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",25681,31996,31996,-
Kerala,"SP Fort Hospital, Trivandrum",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",24138,27607,31998,-
Bihar,"Sadar Hospital, Madhepura, Bihar",DGO(NBEMS),NBE Diploma,EWS,"₹ 1,25,000",-,32002,32002,-
Jammu and Kashmir,"SDH Kupwara, Kupwara",DNBGENERAL SURGERY,DNB Post MBBS,OBC,"₹ 1,25,000",23394,26298,32005,-
Bihar,"Sadar Hospital,Chowk Saran",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",29342,32008,32008,-
West Bengal,"Kalna SD&SS,Purba Bardhaman, WB",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000",32010,32010,32010,-
Punjab,"Govt Med Coll, Patiala",ANAESTHESIOLOGY,AIQ,OBC,"₹ 1,25,000",18157,19741,32015,-
Bihar,"Sadar Hospital, Sitamarhi,Bihar",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000",24527,32020,32020,-
West Bengal,Malda Med Coll,OPHTHALMOLOGY,AIQ,OBC,"₹ 12,000",-,-,32023,-
