STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"Priya Hospital,Kanpur Nagar, UP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Uttar Pradesh,"Pushpanjali Hosp & RC, Agra, UP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 56,100.00"
Uttar Pradesh,"RajaPratapBahadurHosp,Pratapgar",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",336,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",430,0,₹ 0.00,"₹ 80,000.00"
Jammu and Kashmir,"Govt Dist Hosp, Shopian Kashmir",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",105,0,₹ 0.00,"₹ 48,000.00"
Uttar Pradesh,"Regency Hospital, Kanpur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",207,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Siddh MultispecHosp, Moradabad",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 56,000.00"
Uttar Pradesh,"VeeranganaAwantiBaiWom,Lucknow",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",326,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Yatharth SS, Omega 1,GreatrNoida",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"YatharthSS, Sec 1,GreatrNoida",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",450,0,₹ 0.00,"₹ 80,000.00"
Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",774,2,"₹ 2,50,00,000.00","₹ 76,600.00"
West Bengal,"Arambagh SS Hospital, Hooghly",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Barjora SS Hosp, Bankura",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Neotia Bhagirathi, New Town",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",114,0,₹ 0.00,"₹ 45,071.00"
West Bengal,"Chandannagar SD Hosp, Hooghly",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Coochbehar Govt Med Coll, WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"DiamondHarbour(Gov),Harindanga",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",726,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"District Hospital, Alipurduar",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",402,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"District Hospital, Darjeeling",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"District Hospital, Howrah",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",642,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"DomkalSubDiv&SSH,Murshidabad,WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Dr BNBose SD Hosp, Barrackpore",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Durgapur SD Hosp, Bidhannagar",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Gabberia State Gen Hosp,Howrah",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Ghatal SDHosp,PaschimMedinipur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Imambara Dist Hospital,Hooghly",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",625,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Islampur SDH-ISSH,Sukantapally",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Kalna SD&SS,Purba Bardhaman, WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Katwa SD Hosp, Purba Bardhaman",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,Kharagpur Sub-Divisional Hosp,DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Naihati State GenHosp, Naihati",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"NarayanaMultiSpecHosp,Howrah,WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Panihati State GenHosp,Sodepur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Ranaghat Sub Div Hosp,Anulia,WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"SreeBalaram SevaMandir,Khardah",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Walsh SDH, Serampore,Hooghly,WB",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Panskura SS Hosp,PurbaMedinipur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
Assam,"Haji Abdul Majid, Hojai, Assam",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",181,0,₹ 0.00,"₹ 35,000.00"
Bihar,"ESIC MC & Hosp Bihta, Patna",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",330,1,"₹ 7,50,000.00","₹ 70,000.00"
Haryana,"Civil Hospital, Sec-10,Gurugram",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 1,00,980.00"
Karnataka,"Bangalore Baptist, Bangalore",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",340,0,₹ 0.00,"₹ 56,250.00"
Madhya Pradesh,"Arihant Hospital, Indore",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",155,0,₹ 0.00,"₹ 65,000.00"
Madhya Pradesh,"CivilHosp-RaniDurgawti,Jabalpur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,3,"₹ 20,00,000.00","₹ 75,444.00"
Madhya Pradesh,"District Hospital, Ratlam, MP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,3,"₹ 20,00,000.00","₹ 75,444.00"
Maharashtra,"Govt Med Coll & Hosp, Alibag",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,1,"₹ 50,00,000.00","₹ 75,144.00"
Maharashtra,"NewBhosariHosp, GulveVasti,Pune",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 75,144.00"
Maharashtra,"New Thergaon Hosp, Thergaon",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 75,144.00"
Maharashtra,"RajmataJijauHosp,Airoli,NaviMum",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 75,144.00"
Maharashtra,"Ruby Hall Clinic, Pune",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 89,000.00"
Maharashtra,"ShreeMarkendey Solapur,Solapur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",225,0,₹ 0.00,"₹ 75,000.00"
Rajasthan,"Dhayal Hosp&RC, Sikar,Rajasthan",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 37,500.00"
Rajasthan,"Surya Mother and Child, Jaipur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"SalemPolyclinic, Salem",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 44,000.00"
Telangana,"KIMS Hospital, Hyderabad",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 58,289.00"
Uttar Pradesh,"Government Med Coll, Badaun",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",234,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"LokBandhuRajNarayanHosp,Lucknow",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",318,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 61,100.00"
Kerala,"Vinayaka Hospital, Wayanad",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Telangana,"ZoiHospitals,Ameerpet,Hyderabad",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Uttar Pradesh,"BCM Hosp, Khairabad, Sitapur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",190,0,₹ 0.00,"₹ 56,100.00"
Uttar Pradesh,"District Comb Hosp,Sec 39,Noida",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",240,0,₹ 0.00,"₹ 70,000.00"
Uttarakhand,"Brij Lal Hosp&ResCent,Haldwani",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 35,000.00"
Uttarakhand,"MedicityHosp,TeenPani,Rudrapur",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 35,000.00"
Karnataka,"General Hospital, Jayanagar",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,1,"₹ 20,00,000.00","₹ 45,000.00"
Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
West Bengal,Nabadwip State General Hosp,DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
Karnataka,"Narayana Hrudayalaya, Mysore",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",260,0,₹ 0.00,"₹ 55,000.00"
Andhra Pradesh,"District Hospital, Atmakur, AP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,823.00"
Madhya Pradesh,"Mittal Medicare & Hosp, Dhar,MP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
West Bengal,"DinhataSDH,Dinhata,Cooch Behar",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 49,884.00"
Uttar Pradesh,"Dist Women Hosp,Ailwal,Azamgarh",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 70,000.00"
Andhra Pradesh,"Rainbow Children's Hosp, Vizag",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,823.00"
Uttar Pradesh,"DistrictCombHosp,Vrindavan,UP",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 70,000.00"
Gujarat,"GMERS MedCollHosp, Porbander",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 75,600.00"
Gujarat,"Cottage Hospital, Rajkot",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 75,600.00"
Andhra Pradesh,"Area Hospital, Adoni",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Govt Dist Hosp,Vizianagaram",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Govt Dist Hosp,Eluru",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",450,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Govt Dist Hosp,Noonepalle",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Govt Dist Hosp,Anakapalli",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",175,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Sankara Netra Ch, Vijayawada, AP",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 50,686.00"
Andhra Pradesh,"SriSankaraNetra, Eluru",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Yashvedh Heathcare, Kakinada",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 42,000.00"
Arunachal Pradesh,"Tomo Riba IHMS, Naharlagun",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",500,2,"₹ 1,00,00,000.00","₹ 25,000.00"
Assam,"Choudhury Eye Hospital, Silchar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 48,000.00"
Chhattisgarh,"District Hosp,Kanker,CHTSGRH",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",380,0,₹ 0.00,"₹ 67,500.00"
Chhattisgarh,"MGM Eye Insitute, Raipur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",50,0,₹ 0.00,"₹ 53,550.00"
Dadra and Nagar Haveli,"VinobaBhaveCivilHosp, Silvassa",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",316,1,"₹ 10,00,000.00","₹ 35,000.00"
Delhi,"ESI Hospital, Jhilmil Shahdara",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,1,"₹ 7,50,000.00","₹ 70,000.00"
Haryana,"BPS Med Coll, Sonepat",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Civil Hospital, Ambala Cantt",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Civil Hospital, Bahadurgarh",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Civil Hospital, Palwal, Haryana",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Civil Hospital, Rohtak",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Dhir Hospital, Bhiwani",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Haryana,"General Hospital, Panchkula",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Saraswati Mission, Kurukshetra",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 40,000.00"
Haryana,"SHKM Gov Med Coll, Nuh",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",647,0,₹ 0.00,"₹ 1,00,980.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",363,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",363,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"Sher-I-Kashmir, Bemina",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",272,0,₹ 0.00,"₹ 59,500.00"
Jharkhand,"Central Hospital, Ranchi",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 56,100.00"
Jharkhand,"Kashyap Memorial EyeHosp,Ranchi",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",32,0,₹ 0.00,"₹ 54,500.00"
Karnataka,"Anugraha Eye Hos,Vijayapura,KAR",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Karnataka,"District Hospital, Dharwad",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",250,1,"₹ 20,00,000.00","₹ 45,000.00"
Karnataka,"District Hospital, Tumakuru",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",400,1,"₹ 20,00,000.00","₹ 45,000.00"
Karnataka,"K C Gen Hospital, Bangalore",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",453,1,"₹ 20,00,000.00","₹ 45,000.00"
Karnataka,"Prasad Netralaya SS Eye, Udupi",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 25,000.00"
Karnataka,"Taluka General Hosp, Saundatti",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,1,"₹ 20,00,000.00","₹ 45,000.00"
Kerala,"Ahalia Eye Hospital, Palakkad",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Amardeep EyeCare, Kollam,Kerala",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Kerala,"Chaithanya Eye Hosp, Thiruvalla",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Comtrust Eye Hosp, Kozhikode",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",45,0,₹ 0.00,"₹ 57,876.00"
Kerala,"DrChandrknthMalabarEye, Kozhkde",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Kerala,"Giridhar Eye Institute, Kochi",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",30,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Chaithanya Eye Inst, Ernakulam",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Government Gen Hosp, Kozhikode",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 57,876.00"
Madhya Pradesh,"Choithram Netralaya, Indore",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",154,0,₹ 0.00,"₹ 75,444.00"
Madhya Pradesh,"District Hospital, Sagar, MP",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,3,"₹ 20,00,000.00","₹ 75,444.00"
Madhya Pradesh,"District Hospital, Ujjain, MP",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",700,3,"₹ 20,00,000.00","₹ 75,444.00"
Madhya Pradesh,"GovtSethGD DistHosp,Jabalpur,MP",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",300,3,"₹ 20,00,000.00","₹ 75,444.00"
Maharashtra,"Aditya Birla Mem Hosp, Pune",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 86,629.00"
Maharashtra,"District Hospital, Beed, MH",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,1,"₹ 50,00,000.00","₹ 75,144.00"
Maharashtra,"Divisional Railway Hosp, Thane",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 95,358.00"
Maharashtra,"Hiranandani Hosp, Mumbai",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",244,0,₹ 0.00,"₹ 83,000.00"
Maharashtra,"National Inst of Ophthal, Pune",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",16,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"SethVCGandhi Mun Gen Hos,Mumbai",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",596,0,₹ 0.00,"₹ 75,144.00"
Maharashtra,"Thorat Netra Hospital, Akola",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"VN Desai Mun Gen Hosp, Mumbai",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",276,0,₹ 0.00,"₹ 80,757.00"
Odisha,"Bhima Bhoi Med Coll, Balangir",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,2,"₹ 34,78,000.00","₹ 70,868.00"
Odisha,"Capital Hospital, Bhubaneswar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",647,2,"₹ 34,78,000.00","₹ 70,868.00"
Odisha,"FakirMohanMed,Balasore,Odisha",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",360,2,"₹ 34,78,000.00","₹ 70,868.00"
Odisha,"JaiprakashHosp,Rourkela,Odisha",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",307,0,₹ 0.00,"₹ 90,000.00"
Odisha,"PanditRaghunathMurmu,Mayurbhanj",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",563,2,"₹ 34,78,000.00","₹ 70,868.00"
Odisha,"Ruby Eye Hosp, Berhampur,Odisha",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 45,000.00"
Odisha,"Rourkela Govt Hospital,Rourkela",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 70,868.00"
Rajasthan,"District Hospital, Dholpur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"District Hospital, Pratapgarh",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Govt Med Coll Hosp, Dungarpur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Govt BDK Hosp, Jhunjhunu",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Govt DB Dist Hosp, Churu",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Govt Dist Hosp, Sri Ganganagar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Govt Medical College, Rampura",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"JLN Govt Hosp, Nagaur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Kabra Eye Hosp,Jaipur,Rajasthan",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"MGM Govt Dist Hosp,Hanumangarh",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"SK Govt Hosp, Sikar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Tamil Nadu,"Chettinad SSHosp,Kelambakkam,TN",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 52,451.00"
Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,375.00"
Rajasthan,"Tibra Eye Hosp Sikar, Rajasthan",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 53,935.00"
Rajasthan,"Dr Kamdar Eye Hosp, Jodhpur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"Abhi Eye Hosp, Attur, Salem, TN",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"Dr Agarwal EyeHosp,Tirunelveli",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",30,0,₹ 0.00,"₹ 52,450.00"
Tamil Nadu,"KG Hospital, Coimbatore",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 52,451.00"
Tamil Nadu,"Mahathma Eye Hosp, Trichy",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",21,0,₹ 0.00,"₹ 52,451.00"
Tamil Nadu,"Rajan Eye Care, Chennai",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",30,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"Vijaya Hospital, Chennai",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",281,0,₹ 0.00,"₹ 52,451.00"
Telangana,"Medivision Eye & HCC,Hyderabad",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",50,0,₹ 0.00,"₹ 44,075.00"
Telangana,"Saijyothi EyeInst,Secunderabad",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Tripura,"IGM Hospital, Agartala",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,1,"₹ 15,00,000.00","₹ 42,000.00"
Uttar Pradesh,"Autonomous State MC, Firozabad",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",244,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"Balrampur Hospital, Lucknow",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",656,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Govt Med Coll, Kannauj, UP",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",470,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"MRA Med Coll, Ambedkar Nagar",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"Raj Eye Hospital, Gorakhpur",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 35,000.00"
Uttar Pradesh,"ShriShivPrasadDistHos,Varanasi",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",316,0,₹ 0.00,"₹ 70,000.00"
